Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 1 [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change State 3 [](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 3 [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 10 [C](Hourly),PERIMETER_BOT_ZN_1_FLOOR:CondFD Phase Change Node Temperature 15 [C](Hourly),PERIMETER_BOT_ZN_1:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 07/01  17:00:00,15.845833333333332,23.450000000000029,0.0,23.383049235113537,21.770622827584586,14.767892162161168,19.02583157253377,5860.094982664902,0.5467642243600003,0.5467642243600003,0.0,12.121111765712357,14.679995949373339,11.9795261187456,12.073965439282649,14.679995949373339 
 07/01  18:00:00,15.854166666666666,23.450000000000029,0.0,23.383724016176413,21.795870272239779,14.869822885999492,18.757894703613976,5980.9158035731729,0.5467642243600003,0.5467642243600003,0.0,12.125259949493359,14.736904666242089,11.9795261187456,12.078110588791594,14.736904666242089 
 07/01  19:00:00,16.100000000000017,23.450000000000029,0.0,23.38445867773366,21.798820734163596,14.820340755168177,18.442765288138959,6063.777365275523,0.5467642243600003,0.5467642243600003,0.0,11.999445186263472,14.647178255264134,11.9795261187456,11.952292303201805,14.647178255264134 
 07/01  20:00:00,16.100000000000017,23.450000000000029,0.0,23.38478689486879,21.78393657064343,14.718133255285397,18.129820725188976,5628.81467975542,0.528538750214667,0.528538750214667,0.0,11.999408668455934,14.45721635101822,11.9795261187456,11.952252252252262,14.455644420508728 
 07/01  21:00:00,16.100000000000017,23.450000000000029,0.0,23.38467789394538,21.784681043667516,14.855780731484574,18.000760354144484,3508.093588170426,0.30072032339800017,0.30071736899110637,0.0000029544068938032927,11.999476308673288,13.531276506468215,11.9795261187456,11.952252252252262,13.509989289561496 
 07/01  22:00:00,16.659166666666669,23.450000000000029,0.0,23.38491602291061,21.828977838969043,15.07910431167839,18.0028780781672,4479.607551554058,0.36450948290666687,0.3366105791027401,0.02789890380392663,11.996559405524716,13.95256655014636,11.9795261187456,11.693490467556867,13.68093619502614 
 07/01  23:00:00,17.20000000000002,23.450000000000029,0.0,23.385761324770216,21.846621086404264,15.121999591408179,18.00256891156119,4283.041369647936,0.34628400876133355,0.2934120658548495,0.052871942906483799,11.99633639687852,13.866513159369296,11.9795261187456,11.40732665391469,13.307370064789819 
 07/01  24:00:00,17.20000000000002,23.450000000000029,0.0,23.386487443615818,21.85733725000217,15.18057290254433,18.002688976771407,4490.62365525424,0.3553967458340002,0.3020688744390767,0.05332787139492331,11.996368417914884,13.957185386039472,11.9795261187456,11.407207207207197,13.398676788859975 
 07/02  01:00:00,17.20000000000002,23.450000000000029,0.0,23.38704912391311,21.858462614267716,15.118929734623386,18.005700869666307,4899.37136718188,0.40096043119733357,0.3393237511503024,0.061636680047030888,11.994387559302938,14.133681453659124,11.9795261187456,11.407207207207197,13.58108351323745 
 07/02  02:00:00,17.20000000000002,23.450000000000029,0.0,23.387251682709555,21.85041397849957,15.122271292884158,18.003138407754986,4411.32783799384,0.3553967458340002,0.3012925188142628,0.054104227019737268,11.99613560678681,13.92232816001427,11.9795261187456,11.407207207207197,13.364052371697723 
 07/02  03:00:00,17.20000000000002,23.450000000000029,0.0,23.387304144106805,21.85848700189592,15.169501745792737,18.002252037047076,4128.908420221431,0.32805853461600018,0.2786543697251467,0.049404164890853429,11.996606472063937,13.799481730660056,11.9795261187456,11.407207207207197,13.238377188001458 
 07/02  04:00:00,17.20000000000002,23.450000000000029,0.0,23.38747883902661,21.865790628442335,15.208342791459124,18.00250270669119,4292.705522541024,0.33717127168866686,0.2869048261406993,0.05026644554796749,11.996379345465965,13.870775929242332,11.9795261187456,11.407207207207199,13.31068447494741 
 07/02  05:00:00,17.20000000000002,23.450000000000029,0.0,23.387709970109506,21.871966471198694,15.212950726305332,18.00377498240312,4702.831596042832,0.37362221997933356,0.31741249087187986,0.05620972910745348,11.995970208682822,14.049446827502197,11.9795261187456,11.407207207207197,13.492908363825498 
 07/02  06:00:00,17.505,23.450000000000029,0.0,23.387837240169959,21.846638324365406,14.959962400546216,18.0256692515975,6239.528063990615,0.5467642243600003,0.4401317302280305,0.10663249413196963,11.979413328522437,14.703872083979303,11.9795261187456,11.26098797489658,14.032604386953173 
 07/02  07:00:00,17.79999999999998,23.450000000000029,0.0,23.387221967338275,21.79392769695511,14.693648993719945,18.222940419884649,6117.7804810921729,0.5467642243600003,0.4399586836491671,0.10680554071083302,11.817753504514668,14.488927662522857,11.9795261187456,11.109957971049362,13.828287601709313 
 07/02  08:00:00,18.054166666666668,23.450000000000029,0.0,23.38597631955578,21.760609506849347,14.568432049254368,18.370962827753769,6195.979168138587,0.5467642243600003,0.44120622452559718,0.10555799983440283,11.693680891108225,14.39890164912148,19.331938418708828,10.988060549651055,13.740435104274632 
 07/02  09:00:00,18.859166666666668,23.450000000000029,0.0,23.384781612892174,21.74093331119149,14.457758551821913,19.481255695853599,7940.968645845399,0.5467642243600003,0.5250726319867795,0.02169159237322059,10.783994789796845,14.250175530484939,30.03759581031664,10.594133620542227,14.10745587329422 
 07/02  10:00:00,19.705,23.450000000000029,0.0,23.383737636583488,21.710081912830895,14.286423953169779,20.076769550195345,8738.06039104867,0.5467642243600003,0.5387709601267939,0.007993264233206229,10.275203318627332,14.088769608369029,30.03759581031664,10.170985996895493,14.031686930254205 
 07/02  11:00:00,20.559166666666667,23.450000000000029,0.0,23.382627358373577,21.684098135089525,14.174509182265768,20.486877127244385,9299.19337298921,0.5467642243600003,0.5294665506319091,0.01729767372809102,9.934377940167832,13.992426601781938,30.03759581031664,9.751799288389793,13.856977803691715 
 07/02  12:00:00,21.964166666666669,23.450000000000029,0.0,23.381605537601677,21.66676857583379,14.10109159201199,21.143652238984286,10388.071206305007,0.5467642243600003,0.515195892699139,0.03156833166086093,9.39057089691284,13.922966509605356,30.03759581031664,9.060575061983665,13.640092011388168 
 07/02  13:00:00,23.359166666666668,23.450000000000029,0.0,23.380770399741203,21.65069053708443,14.002483783984613,22.01653260429257,11770.16252125589,0.5467642243600003,0.5212859092462218,0.02547831511377836,8.664376410175942,13.798547327145409,29.851631136962376,8.364500013091409,13.545780840913068 
 07/02  14:00:00,23.900000000000018,23.450000000000029,0.0,23.379995711554679,21.628551079351113,13.899254429711764,22.089815542879966,11776.669566198143,0.5467642243600003,0.5027941637065284,0.04397006065347155,8.587926423565082,13.72481173572834,30.063362565531638,8.08747549947638,13.271469519856762 
 07/02  15:00:00,23.900000000000018,23.450000000000029,0.0,23.37922996634393,21.617702374706803,13.86622912471004,21.931190416954473,11410.570559663971,0.5467642243600003,0.489635578795653,0.057128645564347008,8.720674081921441,13.698090156254163,30.07768659342742,8.087387387387379,13.111914258050538 
 07/02  16:00:00,23.34083333333334,23.450000000000029,0.0,23.378659324688134,21.61240108457655,13.854199309669842,21.57877692276378,10744.056381540706,0.5467642243600003,0.48454466513985536,0.062219559220144809,9.011379642122169,13.698507094875368,30.07768659342742,8.35545597995687,13.089698802501078 
 07/02  17:00:00,22.799999999999974,23.450000000000029,0.0,23.378298668505477,21.6136598487105,13.880946324828157,21.187386438815567,10078.175400694112,0.5467642243600003,0.47608809093138329,0.0706761334286168,9.339414120222495,13.736532840573155,29.3497372394046,8.632344320343432,13.076583572185863 
 07/02  18:00:00,22.240833333333339,23.450000000000029,0.0,23.378167844682588,21.618263617619556,13.90065566200703,20.85200032413885,9463.586468320838,0.5467642243600003,0.4712680274480696,0.07549619691193047,9.616324275441274,13.745673385009836,30.214113799853803,8.900501025001918,13.076975024311846 
 07/02  19:00:00,21.140833333333334,23.450000000000029,0.0,23.378179719028148,21.625101811547418,13.985090148832948,19.609289643456557,7451.189997650573,0.5467642243600003,0.4053240210829205,0.1414402032770796,10.640927974675807,13.893189453048868,30.934664208799789,9.445457957957956,12.744859010799964 
 07/02  20:00:00,19.430833333333334,23.450000000000029,0.0,23.378441360666334,21.654971164631485,14.174954646943253,18.87206489836245,6455.070920434053,0.5467642243600003,0.41354927703901886,0.13321494732098136,11.264609815888952,14.082602920665068,30.693282979414709,10.282941467624255,13.148082573847395 
 07/02  21:00:00,17.486666666666669,23.450000000000029,0.0,23.379167583755718,21.68538849050969,14.321456342920378,18.369369906482168,5790.767976765604,0.5467642243600003,0.4765606187555846,0.0702036056044154,11.686121058227436,14.214416157735169,30.02788239645519,11.251895880622586,13.827344674655184 
 07/02  22:00:00,16.395000000000004,23.450000000000029,0.0,23.380090529826526,21.708177888009368,14.430087858452199,18.051189557375716,5154.313102630335,0.5194260131420003,0.49709574196762659,0.022330271174373505,11.954873847099205,14.20546134865789,30.09387494134008,11.800406349450974,14.095793280038432 
 07/02  23:00:00,15.540833333333332,23.450000000000029,0.0,23.381036624424995,21.754004698503065,14.835039084061599,17.9977212563006,2345.8988720804579,0.20959295267133344,0.2095929526713334,0.0,12.173280563028868,13.197672018629988,30.11429831942972,12.126455070225186,13.168923719212009 
 07/02  24:00:00,14.695000000000002,23.450000000000029,0.0,23.382723634802976,21.849696887531928,15.350589749354624,17.997392997094619,2541.2088650270286,0.20048021559866675,0.20048021559866675,0.0,12.247157910951796,13.356849095865425,30.11429831942972,12.199999999555449,13.326982414154627 
