Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 07/02  11:00:00,26.65916666666666,22.464556477079545,9602.482241038226,0.46560681144595175,0.31875082155591247,0.14685598989003974,9.117039679179545,14.036508322442036,11.589013556674299,6.783661685662574,11.749238452286658 
 07/02  12:00:00,28.06416666666667,22.727684470211849,10278.209628638562,0.46560681144595175,0.33138702220952667,0.13421978923642553,8.896971327536573,14.162237722152549,11.589013556674299,6.699999999999993,12.011371129659278 
 07/02  13:00:00,29.459166666666666,22.71554275654781,10548.257647180906,0.46560681144595175,0.3335346488968342,0.132072162549118,8.90379245764815,14.3074108033915,11.589013556674299,6.699999999999993,12.149723185775367 
 07/02  14:00:00,29.440833333333328,23.58187113996956,12440.625143998304,0.46560681144595175,0.39975262298049066,0.06585418846546139,8.334300424518697,14.706099987736407,11.589013556674299,7.166306901437839,13.599576906142067 
 07/02  15:00:00,29.76416666666667,24.677506510006233,12890.872581517102,0.46560681144595175,0.46560681144595175,0.0,9.357196726071996,15.961878846058579,11.589013556674299,9.270953410980385,15.961878846058579 
 07/02  16:00:00,30.854166666666669,26.116942876498756,12939.309582168431,0.46560681144595175,0.46560681144595175,0.0,11.375910297769078,18.009449373193584,11.589013556674299,11.291131895495555,18.009449373193584 
 07/02  17:00:00,30.84583333333334,27.320280843141178,12926.758755865556,0.46560681144595175,0.46560681144595175,0.0,13.415680291789755,20.046659637565737,11.589013556674299,13.347290843771335,20.046659637565737 
 07/02  18:00:00,30.59999999999997,27.488079110175869,12890.393334653756,0.46560681144595175,0.46560681144595175,0.0,14.818600818447554,21.433536197259739,11.589013556674299,14.751493129837096,21.433536197259739 
 07/02  19:00:00,29.430833333333337,26.55828275247524,12761.884430416369,0.46560681144595175,0.46560681144595175,0.0,15.579242371510932,22.12934560557922,12.51042054876203,15.49749787524422,22.12934560557922 
 07/02  20:00:00,26.927500000000003,25.03837411046367,12661.230703807145,0.46560681144595175,0.46560681144595175,0.0,14.059556841470409,20.55552763847375,29.877216141297276,13.991729249392222,20.55552763847375 
 07/02  21:00:00,24.430833333333334,23.462984503107799,12682.885299903668,0.46560681144595175,0.46560681144595175,0.0,11.706198996009583,18.208889890456957,29.683767319814007,11.630061886232257,18.208889890456957 
 07/02  22:00:00,23.045833333333339,22.65957853052298,12612.377313382438,0.46560681144595175,0.46337193363973869,0.002234877806213073,10.129513676826547,16.59308855974677,25.575727885981565,10.017056740420437,16.561204549389005 
 07/02  23:00:00,22.494999999999999,21.876779967654409,9136.424273437808,0.46560681144595175,0.3991021919643788,0.0665046194815732,9.592245438472166,14.273653017908485,13.068963829468004,8.778753011883835,13.506276033157235 
 07/02  24:00:00,21.640833333333334,21.321357451865099,6329.57931853217,0.46560681144595175,0.37306666585939027,0.09254014558656185,10.059627188195524,13.303350931644765,11.992323600727675,9.197750261159757,12.487596470317559 
