Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 07/02  09:00:00,23.62333333333333,21.49524008677577,9524.105123459794,0.46560681144595175,0.45237184993522935,0.013234961510722414,8.431651944567968,13.30975579190055,11.585407599339309,8.247549536458142,13.17174903463451 
 07/02  10:00:00,25.55916666666667,21.877590798939786,10623.022209448396,0.46560681144595175,0.46560681144595175,0.0,7.320578430181511,12.75961863686848,11.585407599339309,7.274498035090321,12.759618636868478 
 07/02  11:00:00,26.65916666666666,22.093103444674619,10939.241432316807,0.46560681144595175,0.45194135888303579,0.01366545256291634,7.002100420664467,12.602454891785204,11.585407599339309,6.783661685662576,12.43009173618894 
 07/02  12:00:00,28.06416666666667,22.30833459700334,11139.463460008663,0.46560681144595175,0.4459102428079255,0.01969656863802666,7.0,12.702854327170757,11.585407599339309,6.699999999999993,12.448929875718314 
 07/02  13:00:00,29.459166666666666,22.27389093198339,11471.376522446688,0.46560681144595175,0.44645203336044489,0.019154778085507436,7.0,12.872777398525555,11.585407599339309,6.699999999999993,12.618852947073114 
 07/02  14:00:00,29.440833333333328,23.185042009234754,12475.149427006538,0.46560681144595175,0.4534196398676606,0.012187171578291419,7.084728895608335,13.471575093271233,11.585407599339309,6.851813754446824,13.299757871350815 
 07/02  15:00:00,29.76416666666667,24.373651228873976,12908.394104496774,0.46560681144595175,0.46560681144595175,0.0,8.43403886227782,15.045663187367321,11.585407599339309,8.347711616881974,15.045663187367321 
 07/02  16:00:00,30.854166666666669,25.881954425005146,12958.871063503972,0.46560681144595175,0.46560681144595175,0.0,10.735319700383166,17.37764530634221,11.585407599339309,10.649437824969607,17.37764530634221 
 07/02  17:00:00,30.84583333333334,27.167320025312248,12929.964043812726,0.46560681144595175,0.46560681144595175,0.0,13.094011432343882,19.726022291402804,11.585407599339309,13.021276590893088,19.726022291402804 
 07/02  18:00:00,30.59999999999997,27.366826869161615,12897.37621296515,0.46560681144595175,0.46560681144595175,0.0,14.583551452801528,21.201667819623578,11.585407599339309,14.520891751503905,21.20166781962357 
 07/02  19:00:00,29.430833333333337,26.416967895120036,12775.461828706042,0.46560681144595175,0.46560681144595175,0.0,15.218998476553628,21.775612136591425,12.507166580352488,15.143154615386445,21.77561213659142 
 07/02  20:00:00,26.927500000000003,24.91931546049936,12671.581208625763,0.46560681144595175,0.46560681144595175,0.0,13.83904238910243,20.33991638293525,29.87973731332751,13.771523212945564,20.33991638293525 
 07/02  21:00:00,24.430833333333334,23.371591944645084,12690.472365072785,0.46560681144595175,0.46560681144595175,0.0,11.612355699267653,18.11876230303621,29.686235021905604,11.536195120127533,18.11876230303621 
 07/02  22:00:00,23.045833333333339,22.58026337791143,12643.524336068605,0.46560681144595175,0.46560681144595175,0.0,10.00013014094171,16.479396152579488,25.57838267641818,9.918924386379148,16.479396152579488 
 07/02  23:00:00,22.494999999999999,21.76138735076939,9927.972330078717,0.46560681144595175,0.46560681144595175,0.0,8.824809996240399,13.910519541436545,13.071573661088348,8.778724887428972,13.910519541436547 
 07/02  24:00:00,21.640833333333334,21.15950561653472,6845.20165812604,0.46560681144595175,0.46418054146878687,0.0014262699771651613,9.253489909846387,12.760513276405069,11.995034862867473,9.197750261159757,12.750881215605885 
