Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Each Call),Environment:Site Daylight Saving Time Status [](Hourly),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call) 
 01/21  03:04:00,-6.3,,19.022577983870919,13.381536925761968,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:05:00,-6.3,,19.044121887230888,13.381369731346295,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:06:00,-6.3,,19.063814898918126,13.381203902008729,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:07:00,-6.3,,19.08020603960453,13.381039939531272,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:08:00,-6.3,,19.092597768868726,13.380878254617948,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:09:00,-6.3,,19.100867559936419,13.380719147915409,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:10:00,-6.3,,19.10523532606593,13.380562798741673,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:11:00,-6.3,,19.10608208979519,13.380409261501886,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:12:00,-6.3,,19.103838818945989,13.380258468930105,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:13:00,-6.3,,19.09892849836008,13.380110241056665,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:14:00,-6.3,,19.09173998721806,13.37996429811926,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:15:00,-6.3,,19.082618492064158,13.37982027615673,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:16:00,-6.3,,19.0718641436942,13.379677743861532,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:17:00,-6.3,,19.05973439923353,13.379536219515647,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:18:00,-6.3,,19.046448151811594,13.379395187117052,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:19:00,-6.3,,19.03219044305754,13.379254112346106,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:20:00,-6.3,,19.017117172530975,13.379112460591197,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:21:00,-6.3,,19.00135947914756,13.378969717060877,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:22:00,-6.3,,18.98502764484546,13.378825408278285,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:23:00,-6.3,,18.969029472920764,13.378679123811289,0.0,0.0,12.56684687,12.56684687,19644.199305608287,0.0 
 01/21  03:24:00,-6.3,,18.955132683074827,13.37853053832073,0.0,0.0,12.56684687,12.56684687,19851.64287825491,0.0 
 01/21  03:25:00,-6.3,,18.945073371178638,13.37837943261716,0.0,0.0,12.56684687,12.56684687,20031.838449819574,0.0 
 01/21  03:26:00,-6.3,,18.9399975629276,13.378225712260948,0.0,0.0,12.56684687,12.56684687,20162.27457764308,0.0 
 01/21  03:27:00,-6.3,,18.940369656815347,13.378069421130073,0.0,0.0,12.56684687,12.56684687,20228.09108484279,0.0 
 01/21  03:28:00,-6.3,,18.946133253829726,13.377910747056486,0.0,0.0,12.56684687,12.56684687,20223.26625324347,0.0 
 01/21  03:29:00,-6.3,,18.956920215586817,13.377750016296396,0.0,0.0,12.56684687,12.56684687,20148.531392186465,0.0 
 01/21  03:30:00,-6.3,,18.97221297378903,13.377587676477765,0.0,0.0,12.56684687,12.56684687,20008.660043420725,0.0 
 01/21  03:31:00,-6.3,,18.991444461421339,13.377424270403463,0.0,0.0,12.56684687,12.56684687,19810.36336227361,0.0 
 01/21  03:32:00,-6.3,,19.014051401288705,13.377260404816905,0.0,0.0,12.56684687,12.56684687,19560.994339329394,0.0 
 01/21  03:33:00,-6.3,,19.038600358640339,13.377096716976969,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:34:00,-6.3,,19.06293522049861,13.37693384039113,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:35:00,-6.3,,19.085002004327508,13.376772370843265,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:36:00,-6.3,,19.10340696876507,13.37661283505402,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:37:00,-6.3,,19.117504768888265,13.376455664471268,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:38:00,-6.3,,19.12721871736504,13.376301176137633,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:39:00,-6.3,,19.132808158277827,13.376149561562622,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:40:00,-6.3,,19.13468765464267,13.376000883729996,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:41:00,-6.3,,19.133316547046517,13.375855081060186,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:42:00,-6.3,,19.12914176962267,13.375711977147052,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:43:00,-6.3,,19.12257239284849,13.375571294567669,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:44:00,-6.3,,19.11397069369409,13.375432671116899,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:45:00,-6.3,,19.103651238730188,13.37529567703158,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:46:00,-6.3,,19.09188370981943,13.375159832061677,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:47:00,-6.3,,19.078897366502898,13.375024622830413,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:48:00,-6.3,,19.064886052351239,13.374889522541484,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:49:00,-6.3,,19.05001314924726,13.374754012925659,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:50:00,-6.3,,19.034416163875805,13.374617607608148,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:51:00,-6.3,,19.01821080337064,13.374479874383628,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:52:00,-6.3,,19.00149450299459,13.374340453940976,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:53:00,-6.3,,18.984349428035889,13.374199073352412,0.0,0.0,12.56684687,12.56684687,0.0,0.0 
 01/21  03:54:00,-6.3,,18.96765827015805,13.374055554895453,0.0,0.0,12.56684687,12.56684687,19652.993542766682,0.0 
 01/21  03:55:00,-6.3,,18.953169779370677,13.373909822579592,0.0,0.0,12.56684687,12.56684687,19869.422859696464,0.0 
 01/21  03:56:00,-6.3,,18.942605087597124,13.3737619076995,0.0,0.0,12.56684687,12.56684687,20057.29084269714,0.0 
 01/21  03:57:00,-6.3,,18.93709839098265,13.373611952074266,0.0,0.0,12.56684687,12.56684687,20194.280082201,0.0 
 01/21  03:58:00,-6.3,,18.93710474308593,13.373460205592702,0.0,0.0,12.56684687,12.56684687,20265.68379161005,0.0 
 01/21  03:59:00,-6.3,,18.942560250869307,13.37330701599284,0.0,0.0,12.56684687,12.56684687,20265.60142576201,0.0 
 01/21  04:00:00,-6.3,0.0,18.953090587667569,13.37315281136316,0.0,0.0,12.56684687,12.56684687,20194.861466814684,0.0 
 01/21  04:01:00,-6.3,,18.96817290396902,13.372998077832989,0.0,0.0,10.17950752,10.17950752,20058.317698133753,0.0 
 01/21  04:02:00,-6.3,,18.987235500609527,13.372843335546529,0.0,0.0,10.17950752,10.17950752,19862.749754990837,0.0 
 01/21  04:03:00,-6.3,,19.00971096141955,13.372689115653449,0.0,0.0,10.17950752,10.17950752,19615.570691680263,0.0 
 01/21  04:04:00,-6.3,,19.034160462238185,13.372535938827085,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:05:00,-6.3,,19.058420210189128,13.372384294286784,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:06:00,-6.3,,19.08042877951752,13.372234618601514,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:07:00,-6.3,,19.098786719577466,13.372087275418937,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:08:00,-6.3,,19.112844956583115,13.371942538042575,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:09:00,-6.3,,19.122524630937563,13.371800576951359,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:10:00,-6.3,,19.128083913845189,13.371661453135762,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:11:00,-6.3,,19.12993675831023,13.371525117696394,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:12:00,-6.3,,19.128542187022299,13.371391417039098,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:13:00,-6.3,,19.124346960639497,13.371260102507203,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:14:00,-6.3,,19.117760044988218,13.371130843093673,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:15:00,-6.3,,19.109143642674096,13.371003239906571,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:16:00,-6.3,,19.09881225590256,13.370876841235317,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:17:00,-6.3,,19.08703550127003,13.37075115730809,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:18:00,-6.3,,19.07404256653627,13.37062567535761,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:19:00,-6.3,,19.060027214541888,13.370499877183775,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:20:00,-6.3,,19.045152736986496,13.370373259169604,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:21:00,-6.3,,19.029556541537536,13.370245353977979,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:22:00,-6.3,,19.01335422870226,13.370115751423486,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:23:00,-6.3,,18.996643119971038,13.369984116050196,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:24:00,-6.3,,18.98031376875421,13.369850200702262,0.0,0.0,10.17950752,10.17950752,19493.58486857264,0.0 
 01/21  04:25:00,-6.3,,18.966113798172779,13.369713858067236,0.0,0.0,10.17950752,10.17950752,19705.32274533533,0.0 
 01/21  04:26:00,-6.3,,18.95576119228909,13.36957505039618,0.0,0.0,10.17950752,10.17950752,19889.449571997455,0.0 
 01/21  04:27:00,-6.3,,18.950389155397514,13.369433857465623,0.0,0.0,10.17950752,10.17950752,20023.688756375745,0.0 
 01/21  04:28:00,-6.3,,18.95045489555503,13.3692904801058,0.0,0.0,10.17950752,10.17950752,20093.34637290989,0.0 
 01/21  04:29:00,-6.3,,18.955899129191896,13.369145235850784,0.0,0.0,10.17950752,10.17950752,20092.49393969403,0.0 
 01/21  04:30:00,-6.3,,18.96635352499999,13.368998545289037,0.0,0.0,10.17950752,10.17950752,20021.900169276378,0.0 
 01/21  04:31:00,-6.3,,18.98130176400771,13.368850910458767,0.0,0.0,10.17950752,10.17950752,19886.341104996936,0.0 
 01/21  04:32:00,-6.3,,19.000178690533816,13.36870288851104,0.0,0.0,10.17950752,10.17950752,19692.511702541906,0.0 
 01/21  04:33:00,-6.3,,19.021523518048569,13.36855506286609,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:34:00,-6.3,,19.043127566952707,13.368408012802583,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:35:00,-6.3,,19.062876965953149,13.368262282495369,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:36:00,-6.3,,19.07931983549738,13.368118351793284,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:37:00,-6.3,,19.09175832258259,13.367976611328404,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:38:00,-6.3,,19.100070011927696,13.367837344305114,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:39:00,-6.3,,19.104475162523895,13.367700715810589,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:40:00,-6.3,,19.105355242805069,13.367566769895909,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:41:00,-6.3,,19.103141697132938,13.36743543348924,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:42:00,-6.3,,19.09825798929026,13.367306525695645,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:43:00,-6.3,,19.09109345091167,13.367179770861516,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:44:00,-6.3,,19.081993749862244,13.367054813851827,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:45:00,-6.3,,19.071259461521703,13.366931236206794,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:46:00,-6.3,,19.059148463846385,13.366808572129968,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:47:00,-6.3,,19.04588003978947,13.366686323551507,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:48:00,-6.3,,19.031639583530205,13.366563975037649,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:49:00,-6.3,,19.01658330538733,13.366441010858593,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:50:00,-6.3,,19.000842610750028,13.366316934300125,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:51:00,-6.3,,18.98452800319611,13.366191288541,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 01/21  04:52:00,-6.3,,18.968547709932069,13.366063677951733,0.0,0.0,10.17950752,10.17950752,19650.678011379907,0.0 
 01/21  04:53:00,-6.3,,18.954669899010605,13.365933789615763,0.0,0.0,10.17950752,10.17950752,19857.889756711662,0.0 
 01/21  04:54:00,-6.3,,18.944630967074884,13.365801413993504,0.0,0.0,10.17950752,10.17950752,20037.839234165313,0.0 
 01/21  04:55:00,-6.3,,18.939576981318557,13.365666462985159,0.0,0.0,10.17950752,10.17950752,20168.011101057647,0.0 
 01/21  04:56:00,-6.3,,18.939972136983739,13.365528983173624,0.0,0.0,10.17950752,10.17950752,20233.544642410525,0.0 
 01/21  04:57:00,-6.3,,18.94575967056835,13.365389161193884,0.0,0.0,10.17950752,10.17950752,20228.420775551072,0.0 
 01/21  04:58:00,-6.3,,18.956571007126809,13.365247318330832,0.0,0.0,10.17950752,10.17950752,20153.37553605399,0.0 
 01/21  04:59:00,-6.3,,18.97188813487875,13.365103893929387,0.0,0.0,10.17950752,10.17950752,20013.18812643443,0.0 
 01/21  05:00:00,-6.3,0.0,18.99114357473717,13.364959419897643,0.0,0.0,10.17950752,10.17950752,19814.575452529953,0.0 
 01/21  05:01:00,-6.3,,19.013773688015275,13.364814490296272,0.0,0.0,11.91414813,11.91414813,19564.8958481405,0.0 
 01/21  05:02:00,-6.3,,19.038344576340234,13.364669728753745,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:03:00,-6.3,,19.06269976472253,13.364525754972077,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:04:00,-6.3,,19.084785051905898,13.364383151403218,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:05:00,-6.3,,19.10320666403291,13.364242432408102,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:06:00,-6.3,,19.117319383788055,13.364104018652388,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:07:00,-6.3,,19.12704674730538,13.363968218462905,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:08:00,-6.3,,19.132648360570604,13.363835217332424,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:09:00,-6.3,,19.134539052614096,13.363705075353247,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:10:00,-6.3,,19.133178420724624,13.363577731538346,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:11:00,-6.3,,19.12901364286337,13.363453013523154,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:12:00,-6.3,,19.122454019383388,13.363330650999512,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:13:00,-6.3,,19.11386204138601,13.363210291325585,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:14:00,-6.3,,19.103552470950026,13.363091515985815,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:15:00,-6.3,,19.09179516360307,13.362973856863276,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:16:00,-6.3,,19.078819527963224,13.362856812851267,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:17:00,-6.3,,19.06481953032193,13.36273986891987,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:18:00,-6.3,,19.04995864830133,13.362622517559846,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:19:00,-6.3,,19.034374456764174,13.36250428179301,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:20:00,-6.3,,19.018182700228647,13.362384736960899,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:21:00,-6.3,,19.001480814672779,13.362263529069013,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:22:00,-6.3,,18.984350921091825,13.362140387729396,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:23:00,-6.3,,18.96767560139146,13.362015134366331,0.0,0.0,11.91414813,11.91414813,19652.974182751106,0.0 
 01/21  05:24:00,-6.3,,18.953203282747479,13.36188768842701,0.0,0.0,11.91414813,11.91414813,19869.198130709083,0.0 
 01/21  05:25:00,-6.3,,18.942654639252895,13.361758072759182,0.0,0.0,11.91414813,11.91414813,20056.856414300437,0.0 
 01/21  05:26:00,-6.3,,18.937163338934416,13.361626417128648,0.0,0.0,11.91414813,11.91414813,20193.637560508396,0.0 
 01/21  05:27:00,-6.3,,18.937183898848447,13.361492956409009,0.0,0.0,11.91414813,11.91414813,20264.841630692332,0.0 
 01/21  05:28:00,-6.3,,18.94265193436926,13.361358021245176,0.0,0.0,11.91414813,11.91414813,20264.575036356433,0.0 
 01/21  05:29:00,-6.3,,18.95319270830336,13.361222021542132,0.0,0.0,11.91414813,11.91414813,20193.672633935996,0.0 
 01/21  05:30:00,-6.3,,18.968283058792257,13.361085425125865,0.0,0.0,11.91414813,11.91414813,20056.993529995718,0.0 
 01/21  05:31:00,-6.3,,18.98735107474277,13.360948734580344,0.0,0.0,11.91414813,11.91414813,19861.321409915916,0.0 
 01/21  05:32:00,-6.3,,19.009829222879398,13.360812464938567,0.0,0.0,11.91414813,11.91414813,19614.072076012275,0.0 
 01/21  05:33:00,-6.3,,19.034278794816346,13.36067712297694,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:34:00,-6.3,,19.05853630646164,13.36054318685509,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:35:00,-6.3,,19.080540772084409,13.36041108563549,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:36:00,-6.3,,19.09889323575383,13.36028117973903,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:37:00,-6.3,,19.11294511915614,13.360153744166264,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:38:00,-6.3,,19.122618029401065,13.360028956237507,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:39:00,-6.3,,19.128170564406536,13.359906888905684,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:40:00,-6.3,,19.13001706157524,13.359787509825074,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:41:00,-6.3,,19.128616886344454,13.35967068562977,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:42:00,-6.3,,19.124417100982585,13.359556190413869,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:43:00,-6.3,,19.117826931288975,13.359443717208528,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:44:00,-6.3,,19.109208797123235,13.359332891259604,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:45:00,-6.3,,19.098877374371268,13.359223284048368,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:46:00,-6.3,,19.087102409744405,13.359114427201343,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:47:00,-6.3,,19.074113177690348,13.359005826928043,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:48:00,-6.3,,19.06010348208552,13.358896980905403,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:49:00,-6.3,,19.045236605463946,13.358787397796931,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:50:00,-6.3,,19.02964988936839,13.35867661835513,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:51:00,-6.3,,19.01345880425092,13.35856423568723,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:52:00,-6.3,,18.996760473513218,13.358449912306599,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 01/21  05:53:00,-6.3,,18.980445123457096,13.358333393603026,0.0,0.0,11.91414813,11.91414813,19492.063179834255,0.0 
 01/21  05:54:00,-6.3,,18.96625978324068,13.358214519511949,0.0,0.0,11.91414813,11.91414813,19703.61950767928,0.0 
 01/21  05:55:00,-6.3,,18.955921724281283,13.358093234858354,0.0,0.0,11.91414813,11.91414813,19887.556626717123,0.0 
 01/21  05:56:00,-6.3,,18.95056342709739,13.357969598312274,0.0,0.0,11.91414813,11.91414813,20021.60718542242,0.0 
 01/21  05:57:00,-6.3,,18.950641435222594,13.3578437871235,0.0,0.0,11.91414813,11.91414813,20091.086643223043,0.0 
 01/21  05:58:00,-6.3,,18.95609590255526,13.357716094035846,0.0,0.0,11.91414813,11.91414813,20090.075134891722,0.0 
 01/21  05:59:00,-6.3,,18.966558058001735,13.357586914829115,0.0,0.0,11.91414813,11.91414813,20019.348667161637,0.0 
 01/21  06:00:00,-6.3,0.0,18.981511269315019,13.357456727742245,0.0,0.0,11.91414813,11.91414813,19883.688985942004,0.0 
 01/21  06:01:00,-6.3,,19.04703670258852,13.391396743304608,0.0,0.0,10.42718424,10.42718424,19689.795109068553,0.0 
 01/21  06:02:00,-6.3,,19.13751502136672,13.442297317964349,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:03:00,-6.3,,19.226866181582577,13.493011330966678,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:04:00,-6.3,,19.30343226900217,13.53646291364209,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:05:00,-6.3,,19.365386221669284,13.572079371570295,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:06:00,-6.3,,19.414576281907828,13.601434146601651,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:07:00,-6.3,,19.45330361188641,13.626111654270872,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:08:00,-6.3,,19.4833895451748,13.647192768920596,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:09:00,-6.3,,19.506186678651724,13.66536009181938,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:10:00,-6.3,,19.522765339369945,13.681083557494576,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:11:00,-6.3,,19.53403373388654,13.694731799982998,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:12:00,-6.3,,19.54078364399075,13.706616153924652,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:13:00,-6.3,,19.543702722518959,13.717003412214165,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:14:00,-6.3,,19.543379887777,13.72611751512024,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:15:00,-6.3,,19.540316329071027,13.734151786723097,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:16:00,-6.3,,19.53493478810929,13.741267178330937,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:17:00,-6.3,,19.527591271021384,13.74759780215041,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:18:00,-6.3,,19.518585795388675,13.753256065860523,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:19:00,-6.3,,19.508171520137137,13.75833670356734,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:20:00,-6.3,,19.496562322966434,13.762919819404307,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:21:00,-6.3,,19.483939096356058,13.767073267463264,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:22:00,-6.3,,19.47045501051295,13.7708545949363,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:23:00,-6.3,,19.456239928275907,13.77431266724425,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:24:00,-6.3,,19.441404110525136,13.77748903592886,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:25:00,-6.3,,19.42604132351811,13.780419088573562,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:26:00,-6.3,,19.4102314425018,13.783133013399667,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:27:00,-6.3,,19.394042632569716,13.785656607818586,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:28:00,-6.3,,19.377533175764289,13.78801195661366,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:29:00,-6.3,,19.360753002605603,13.790218001496698,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:30:00,-6.3,,19.34374497674722,13.792291020089511,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:31:00,-6.3,,19.32654597339151,13.794245029228444,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:32:00,-6.3,,19.309187786138194,13.79609212490824,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:33:00,-6.3,,19.291697893207606,13.79784276935352,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:34:00,-6.3,,19.274100105794408,13.799506033513813,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:35:00,-6.3,,19.256415118490904,13.801089802329973,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:36:00,-6.3,,19.238660976136467,13.80260094863601,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:37:00,-6.3,,19.220853468662758,13.804045480577108,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 01/21  06:38:00,-6.3,,19.203006463820008,13.805428666627547,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
